VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,NUMOCCS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,HIT_RUN,ROLINLOC,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWED,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,SPEEDREL,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,D_VISION1,D_VISION2,D_VISION3,LAST_YR,FIRST_YR,DR_ZIP,MONTH,DAY,HOUR,MINUTE,HARM_EV,MAN_COLL,VE_FORMS
1GCEK14T8YZ1,1,G,C,E,K,1,4,T,8,Y,Z,1,47,4,0,20,481,31,47,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,470422,0,20481,2000,SK1,SIL,PK,000000000,G,00000000000,1190,1330,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,6,11,0,12,5,2
1G1JC12FX372,1,G,1,J,C,1,2,F,X,3,7,2,47,3,0,20,16,2,47,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,3,3,0,4,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,470480,0,20016,2003,CAV,***,CP,000000000,*,00000000000,1041,0,,2617,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,25,22,39,12,2,2
4T1SK12E2NU0,4,T,1,S,K,1,2,E,2,N,U,0,47,3,0,49,40,4,47,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,470516,0,49040,1992,CLE,***,4D,000000000,*,00000000000,1031,0,,3053,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,23,14,26,12,1,2
1FTYR10D03PB,1,F,T,Y,R,1,0,D,0,3,P,B,47,2,1,12,471,30,37,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,470579,0,12471,2003,RNG,RNG,PK,000000000,G,00000000000,1116,1175,,,1,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,9,19,15,35,14,9,1
1HTSCABNXYH2,1,H,T,S,C,A,B,N,X,Y,H,2,47,2,0,84,881,63,47,3,0,0,999,1,0,0,0,0,1,4,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,45,0,99,99,99,99,99,99,17,0,3,4,88,470676,0,84881,2000,470,40S,CC,888888888,D,88888888888,1280,2540,,,7,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,10,22,10,15,45,1,1
1HGEJ8243WL0,1,H,G,E,J,8,2,4,3,W,L,0,47,2,0,37,31,2,47,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,5,5,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,470789,0,37031,1998,UAX,***,CP,000000000,*,00000000000,1032,0,,2511,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,12,5,8,5,1,0,1
1GCEC14RXTZ1,1,G,C,E,C,1,4,R,X,T,Z,1,47,3,0,20,481,31,47,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,5,5,0,2,2,9,0,99,99,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,470910,0,20481,1996,GC1,GM4,PK,000000000,G,00000000000,1175,1315,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,30,19,47,12,8,2
1HGCG22561A0,1,H,G,C,G,2,2,5,6,1,A,0,47,2,0,37,32,2,47,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,2,0,470922,0,37032,2001,UEX,***,CP,000000000,*,00000000000,1051,0,,3283,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,11,5,12,52,54,11,1
1FVACWCS97HY,1,F,V,A,C,W,C,S,9,7,H,Y,47,2,0,82,881,62,47,6,0,0,999,1,0,0,0,5,1,12,0,0,0,0,7,7,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,2,3,57,470931,0,82881,2007,16M,FM2,CC,582686,D,57582686,0,0,,,6,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,10,23,23,58,14,7,1
4T1SK12E7SU8,4,T,1,S,K,1,2,E,7,S,U,8,47,2,0,49,40,4,47,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,3,3,0,4,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,470933,0,49040,1995,CLE,***,4D,000000000,*,00000000000,1031,0,,3086,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,12,4,1,50,53,0,1
5B4HP42P1233,5,B,4,H,P,4,2,P,1,2,3,3,47,3,0,98,881,60,47,6,0,0,999,1,0,0,0,0,1,1,0,0,0,0,11,11,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,3,88,470936,0,98881,2002,999,999,99,888888888,9,88888888888,9999,9999,9999,9999,9,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,12,9,17,14,12,6,2
1GMDX03E1XD3,1,G,M,D,X,0,3,E,1,X,D,3,48,3,0,22,441,20,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,55,0,99,99,99,99,99,99,17,0,0,3,0,480049,0,22441,1999,M/T,M/T,ES,000000000,G,00000000000,1200,0,,,1,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,1,10,11,49,12,5,2
3FAFP08Z26R1,3,F,A,F,P,0,8,Z,2,6,R,1,48,2,0,12,23,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,480063,0,12023,2006,F/L,***,4D,000000000,*,00000000000,1074,0,,3101,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,1,3,17,15,33,0,1
1GCEC19K5RE3,1,G,C,E,C,1,9,K,5,R,E,3,48,3,0,20,481,31,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,480063,0,20481,1994,GC1,GM4,PC,000000000,G,00000000000,1415,1555,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,1,3,17,15,33,0,1
1YVFP80C435M,1,Y,V,F,P,8,0,C,4,3,5,M,48,1,0,41,50,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,480075,0,41050,2003,M6I,***,4D,000000000,*,00000000000,1053,0,,3042,,0,0,,,,,,,,,,,9,,,,,,,,54,0,0,0,,,99,99,99,,,,1,18,0,55,8,0,1
1FDWF36F72ED,1,F,D,W,F,3,6,F,7,2,E,D,48,2,0,12,881,61,48,6,0,0,999,1,0,0,0,0,1,1,0,0,6,1,7,7,0,2,2,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,2,3,88,480134,0,12881,2002,F3D,DRW,CB,888888888,D,88888888888,1410,1650,,,3,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,1,26,9,44,14,11,1
1HGCF864XXA0,1,H,G,C,F,8,6,4,X,X,A,0,48,1,1,37,32,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,1,99,99,99,99,99,99,17,0,0,2,0,480183,0,37032,1999,UDX,***,4D,000000000,*,00000000000,1069,0,,2954,,0,0,,,,,,,,,,,0,,,,,,,,0,0,0,0,,,99,99,99,,,,1,28,5,5,14,5,1
1GCEC14W4VZ1,1,G,C,E,C,1,4,W,4,V,Z,1,48,2,0,20,481,31,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,480205,0,20481,1997,GC1,GM4,PK,000000000,G,00000000000,1175,1315,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,2,1,22,18,1,0,1
1FTRF12236NA,1,F,T,R,F,1,2,2,3,6,N,A,48,3,0,12,481,31,13,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,480205,0,12481,2006,F15,COF,PK,000000000,G,00000000000,1260,1450,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,2,1,22,18,1,0,1
1GNEC16K3PJ3,1,G,N,E,C,1,6,K,3,P,J,3,48,2,0,20,431,16,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,5,5,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,480242,0,20431,1993,C15,***,UT,000000000,*,00000000000,1315,0,,4677,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,2,11,21,5,53,0,1
4A3AK44Y2XE0,4,A,3,A,K,4,4,Y,2,X,E,0,48,2,0,52,37,3,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,480266,0,52037,1999,EGS,***,2H,000000000,*,00000000000,988,0,,2855,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,1,22,11,11,32,0,1
1FMNU43S61EA,1,F,M,N,U,4,3,S,6,1,E,A,48,3,0,12,423,15,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,480266,0,12423,2001,EXC,***,UT,000000000,*,00000000000,1371,0,,7083,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,1,22,11,11,32,0,1
1FTDX07W6VKB,1,F,T,D,X,0,7,W,6,V,K,B,48,4,0,12,481,31,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,9,9,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,480266,0,12481,1997,F15,COF,3C,000000000,G,00000000000,1390,0,,,1,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,1,22,11,11,32,0,1
1HTSDAAN6SH6,1,H,T,S,D,A,A,N,6,S,H,6,48,3,0,84,881,63,48,6,0,0,999,1,0,0,0,0,2,3,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,3,3,88,480267,0,84881,1995,490,40S,CC,888888888,D,88888888888,1280,2540,,,7,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,1,27,9,14,12,3,2
1XPHD49X09D7,1,X,P,H,D,4,9,X,0,9,D,7,48,2,0,87,881,66,93,6,0,0,999,1,0,0,0,1,6,1,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,57,480381,0,87881,2009,386,CON,DS,312241,D,57312241,0,0,,,8,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,2,25,3,34,14,1,1
1FMRU17W64LB,1,F,M,R,U,1,7,W,6,4,L,B,48,2,0,12,422,15,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,480585,0,12422,2004,EPT,***,UT,000000000,*,00000000000,1191,0,,5339,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,3,29,17,9,14,1,1
1GKDS13S9222,1,G,K,D,S,1,3,S,9,2,2,2,48,2,0,23,401,14,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,480588,0,23401,2002,ENV,ENV,4W,000000000,G,00000000000,1130,0,,,1,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,3,31,8,10,33,0,1
1GNEC16R9XJ5,1,G,N,E,C,1,6,R,9,X,J,5,48,2,0,20,431,16,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,480659,0,20431,1999,C15,***,UT,000000000,*,00000000000,1315,0,,4825,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,4,8,16,54,32,0,1
2CNDL63F0560,2,C,N,D,L,6,3,F,0,5,6,0,48,2,1,20,404,14,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,13,0,99,99,99,99,99,99,17,0,0,3,0,480671,0,20404,2005,EQU,***,UT,000000000,*,00000000000,1125,0,,3660,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,4,10,12,21,14,11,1
1GCJK33D66F2,1,G,C,J,K,3,3,D,6,6,F,2,48,3,0,20,481,31,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,8,8,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,480736,0,20481,2006,SK3,SIL,CW,000000000,D,00000000000,1670,0,,,3,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,3,13,11,9,12,5,2
1FMEU64E76UB,1,F,M,E,U,6,4,E,7,6,U,B,48,2,0,12,401,14,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,480749,0,12401,2006,EPR,***,UT,000000000,*,00000000000,1137,0,,4301,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,3,1,2,8,14,2,1
1HGCD5688VA1,1,H,G,C,D,5,6,8,8,V,A,1,48,2,0,37,32,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,480830,0,37032,1997,UVP,***,4D,000000000,*,00000000000,1069,0,,2908,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,3,3,6,14,1,1
2GCEC13V7612,2,G,C,E,C,1,3,V,7,6,1,2,48,3,0,20,481,31,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,480830,0,20481,2006,SC1,SIL,CW,000000000,G,00000000000,1435,0,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,3,3,6,14,1,1
4V4JDBPF9VN8,4,V,4,J,D,B,P,F,9,V,N,8,48,2,0,51,881,63,48,6,0,0,999,1,0,0,0,0,2,2,0,0,0,0,8,8,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,3,3,57,480913,0,51881,1997,WGM,WCN,DS,1155892,D,571155892,0,0,,,8,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,3,11,40,14,5,1
1YVGF22C3W57,1,Y,V,G,F,2,2,C,3,W,5,7,48,2,0,41,37,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,480958,0,41037,1998,UDL,***,4D,000000000,*,00000000000,1051,0,,2798,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,19,4,53,33,0,1
1P3ES46C41D2,1,P,3,E,S,4,6,C,4,1,D,2,48,3,0,9,20,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,480958,0,9020,2001,NLX,***,4D,000000000,*,00000000000,1050,0,,2585,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,19,4,53,33,0,1
1G1JC5245V71,1,G,1,J,C,5,2,4,5,V,7,1,48,4,0,20,16,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,4,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,480958,0,20016,1997,CAV,***,4D,000000000,*,00000000000,1041,0,,2630,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,19,4,53,33,0,1
1FALP6538WK1,1,F,A,L,P,6,5,3,8,W,K,1,48,5,0,12,35,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,11,11,0,4,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,480958,0,12035,1998,LSG,***,4D,000000000,*,00000000000,1065,0,,2769,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,19,4,53,33,0,1
1G8ZK5270XZ1,1,G,8,Z,K,5,2,7,0,X,Z,1,48,6,0,24,1,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,480958,0,24001,1999,SL2,***,4D,000000000,*,00000000000,1024,0,,2418,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,19,4,53,33,0,1
1FAFP65LXWK2,1,F,A,F,P,6,5,L,X,W,K,2,48,7,0,12,35,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,480958,0,12035,1998,LSG,***,4D,000000000,*,00000000000,1065,0,,2769,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,19,4,53,33,0,1
1P4GP44R0VB4,1,P,4,G,P,4,4,R,0,V,B,4,48,8,0,9,442,20,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,480958,0,9442,1997,VOF,***,SV,000000000,*,00000000000,1193,0,,3687,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,19,4,53,33,0,1
2HSFMAXRXYC0,2,H,S,F,M,A,X,R,X,Y,C,0,48,2,0,84,881,66,19,6,0,0,999,1,0,0,0,1,6,3,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,57,481040,0,84881,2000,920,920,DS,898831,D,57898831,1600,2340,,,8,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,1,12,7,14,1,1
1P4GP45G0YB5,1,P,4,G,P,4,5,G,0,Y,B,5,48,2,0,9,442,20,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,10,10,0,2,2,9,0,0,0,99,8,13,0,99,99,99,99,99,99,17,0,0,3,0,481084,0,9442,2000,VOF,***,SV,000000000,*,00000000000,1133,0,,3772,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,18,22,15,46,0,1
5PVNV8JT382S,5,P,V,N,V,8,J,T,3,8,2,S,48,3,0,98,806,63,48,6,0,0,999,1,0,0,0,0,2,1,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,13,0,99,99,99,99,99,99,17,0,3,3,48,481084,0,98806,2008,338,HIN,CC,5313837C,D,485313837C,0,0,,,7,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,18,22,15,46,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,48,2,0,23,481,31,99,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,13,0,99,99,99,99,99,99,17,0,0,3,0,481203,0,23481,1981,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,7,20,30,32,0,1
1J4G258S5XC5,1,J,4,G,2,5,8,S,5,X,C,5,48,1,0,2,403,14,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,481281,0,2403,1999,LRO,GCK,4W,000000000,G,00000000000,1059,0,,,1,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,20,1,55,14,1,1
4A3AA46G7YE0,4,A,3,A,A,4,6,G,7,Y,E,0,48,2,0,52,34,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,481281,0,52034,2000,GES,***,4D,000000000,*,00000000000,1037,0,,3075,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,20,1,55,14,1,1
KL1TG52695B3,K,L,1,T,G,5,2,6,9,5,B,3,48,2,0,20,39,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,481322,0,20039,2005,LTA,***,4D,000000000,*,00000000000,976,0,,2354,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,28,4,27,14,3,1
3TMKU72N07M0,3,T,M,K,U,7,2,N,0,7,M,0,48,3,0,49,472,30,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,481344,0,49472,2007,PBD,TAC,CW,000000000,G,00000000000,1409,0,,,1,0,0,,,,,,,,,,,9,,,,,,,,20,0,0,0,,,99,99,99,,,,6,24,5,46,8,0,2
1M2P267C43M0,1,M,2,P,2,6,7,C,4,3,M,0,48,2,0,86,881,63,48,6,0,0,999,1,0,0,0,0,2,4,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,57,481408,0,86881,2003,RD6,600,TM,1196883,D,571196883,0,0,,,8,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,3,7,15,14,1,1
1G1AW51R4H61,1,G,1,A,W,5,1,R,4,H,6,1,48,2,0,20,17,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,481415,0,20017,1987,CEL,***,4D,000000000,*,00000000000,1049,0,,2685,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,8,13,30,14,1,1
1FAFP33PX4W1,1,F,A,F,P,3,3,P,X,4,W,1,48,2,2,12,37,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,1,99,99,99,99,99,99,17,0,0,2,0,481426,0,12037,2004,FOX,***,4D,000000000,*,00000000000,1030,0,,2604,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,10,10,45,14,1,1
1FUJA6CK58LZ,1,F,U,J,A,6,C,K,5,8,L,Z,48,1,2,82,883,66,93,6,0,0,999,1,0,0,0,1,6,98,0,0,0,0,7,9,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,57,481465,0,82883,2008,COL,CON,DS,1145843,D,571145843,0,0,,,8,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,17,3,15,14,7,1
JYA5AHE074A0,J,Y,A,5,A,H,E,0,7,4,A,0,48,2,0,76,705,80,99,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,99,99,0,2,2,9,0,0,0,99,8,13,0,99,99,99,99,99,99,17,0,0,3,0,481522,0,76705,2004,YZF,***,RS,000000000,*,00000000000,,,599,,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,23,23,33,14,99,1
1GDJC34K6LE5,1,G,D,J,C,3,4,K,6,L,E,5,48,3,0,23,481,31,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,7,0,2,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,481544,0,23481,1990,SC3,SIE,CB,000000000,G,00000000000,1315,1595,,,3,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,16,12,19,12,1,2
2FTPF17Z62CA,2,F,T,P,F,1,7,Z,6,2,C,A,48,4,0,12,481,31,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,481544,0,12481,2002,F15,COF,PK,000000000,C,00000000000,1199,1385,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,16,12,19,12,1,2
1Y1SK5361PZ0,1,Y,1,S,K,5,3,6,1,P,Z,0,48,3,0,20,32,4,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,481586,0,20032,1993,GEP,***,4D,000000000,*,00000000000,971,0,,2348,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,24,12,42,12,1,2
JN8DR09X21W5,J,N,8,D,R,0,9,X,2,1,W,5,48,2,0,35,401,14,48,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,481651,0,35401,2001,PFI,***,UT,000000000,*,00000000000,1063,0,,3737,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,12,18,45,14,1,1
