VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
1FMZU34E5WUA,1,F,M,Z,U,3,4,E,5,W,U,A,29,2,0,12,401,14,17,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,290492,0,12401,1998,EPR,***,UT,000000000,*,00000000000,1115,0,,4146,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,33,0,0,1
1G4HP54K32U2,1,G,4,H,P,5,4,K,3,2,U,2,29,3,3,18,2,4,29,6,0,0,99,1,0,0,0,0,0,0,0,0,7,7,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,290507,0,18002,2002,LCF,***,4D,000000000,*,00000000000,1122,0,,3567,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,8,0,0,2
1FAFP53U31A1,1,F,A,F,P,5,3,U,3,1,A,1,29,2,0,12,17,4,40,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,290532,0,12017,2001,TSE,***,4D,000000000,*,00000000000,1085,0,,3354,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,33,0,0,1
1HGCG5646WA2,1,H,G,C,G,5,6,4,6,W,A,2,29,2,0,37,32,4,29,6,0,0,99,1,0,0,0,0,0,0,0,0,12,12,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,290538,0,37032,1998,ULX,***,4D,000000000,*,00000000000,1069,0,,2952,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,1,0,4,1
1G3NL52F74C2,1,G,3,N,L,5,2,F,7,4,C,2,29,3,0,21,21,4,29,6,0,0,99,1,0,0,0,0,0,0,0,0,12,12,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,290538,0,21021,2004,A/G,***,4D,000000000,*,00000000000,1070,0,,2950,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,1,0,4,1
1G6KD52B0SU3,1,G,6,K,D,5,2,B,0,S,U,3,29,2,0,19,3,4,29,6,0,0,99,1,0,0,0,0,0,0,0,0,12,12,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,290552,0,19003,1995,DFW,***,4D,000000000,*,00000000000,1138,0,,3664,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,33,0,0,1
1B4GP44G3YB7,1,B,4,G,P,4,4,G,3,Y,B,7,29,2,0,7,442,20,29,6,0,0,99,1,0,0,0,0,0,0,0,0,7,7,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,290573,0,7442,2000,CAR,***,SV,000000000,*,00000000000,1193,0,,3863,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,14,3,3,1
2GCEC19M3W11,2,G,C,E,C,1,9,M,3,W,1,1,29,2,0,20,481,31,29,6,0,0,99,1,0,0,0,0,0,0,0,0,13,13,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,290609,0,20481,1998,GC1,GM4,PC,000000000,G,00000000000,1415,1555,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,9,27,0,0,1
1GNFK16Z64J1,1,G,N,F,K,1,6,Z,6,4,J,1,29,2,2,20,422,15,29,6,0,0,99,1,0,0,0,1,0,0,0,0,6,6,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,290687,0,20422,2004,K15,***,UT,000000000,*,00000000000,1300,0,,5219,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,1,0,2
2FMZA5148WBD,2,F,M,Z,A,5,1,4,8,W,B,D,29,3,0,12,442,20,29,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,3,0,290746,0,12442,1998,WWG,WIN,ES,000000000,G,00000000000,1207,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,12,4,0,2
1G4CW54C3L16,1,G,4,C,W,5,4,C,3,L,1,6,29,3,0,18,7,4,29,6,0,0,99,1,0,0,0,0,0,0,0,0,5,5,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,290815,0,18007,1990,EPF,***,4D,000000000,*,00000000000,1108,0,,3236,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,12,5,0,2
1GNDM15Z0MB1,1,G,N,D,M,1,5,Z,0,M,B,1,29,2,0,20,441,20,29,6,0,0,99,1,0,0,0,0,0,0,0,0,3,3,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,290830,0,20441,1991,AST,***,SV,000000000,*,00000000000,1110,0,,3362,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,33,0,0,1
JTDBT9238710,J,T,D,B,T,9,2,3,8,7,1,0,29,3,1,49,51,4,37,6,0,0,99,1,0,0,0,0,0,0,0,0,12,13,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,290836,0,49051,2007,YAR,***,4D,000000000,*,00000000000,969,0,,2288,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,12,11,0,2
2G1WL52M2W91,2,G,1,W,L,5,2,M,2,W,9,1,29,4,1,20,20,4,17,6,0,0,99,1,0,0,0,0,0,0,0,0,6,13,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,290836,0,20020,1998,L/S,***,4D,000000000,*,00000000000,1075,0,,3330,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,12,11,0,2
1XP5DU9X6VD4,1,X,P,5,D,U,9,X,6,V,D,4,30,2,0,87,881,66,30,6,0,0,99,1,0,0,0,1,6,1,0,0,6,6,0,4,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,3,2,57,300014,0,87881,1997,379,CON,DS,172012000,D,57172012000,0,0,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,14,1,0,1
225206168600,2,2,5,2,0,6,1,6,8,6,0,0,30,2,0,30,32,2,30,6,0,0,99,1,0,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,300044,0,30032,1975,TRA,***,SW,000000000,*,00000000000,945,0,,2946,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,6,0,1
1P3AP28D8RN1,1,P,3,A,P,2,8,D,8,R,N,1,30,3,0,9,17,3,30,6,0,0,99,1,0,0,0,0,0,0,0,0,12,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,300044,0,9017,1994,SUN,***,4H,000000000,*,00000000000,972,0,,2597,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,6,0,1
3B7MC33C2SM1,3,B,7,M,C,3,3,C,2,S,M,1,30,4,0,7,482,31,30,6,0,0,99,1,0,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,300044,0,7482,1995,350,RPC,PC,000000000,D,00000000000,1547,0,,,3,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,4,14,6,0,1
1GCEC14X74Z2,1,G,C,E,C,1,4,X,7,4,Z,2,31,2,0,20,481,31,92,6,0,0,99,1,0,0,0,0,0,0,0,0,11,11,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,310044,0,20481,2004,SC1,SIL,PK,000000000,G,00000000000,1190,1330,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,4,0,1
1HD1GN4177K3,1,H,D,1,G,N,4,1,7,7,K,3,31,2,1,72,706,80,31,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,1,99,99,99,99,99,99,17,0,0,2,0,310083,0,72706,2007,FDL,***,RS,000000000,*,00000000000,,,1584,,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,14,1,0,1
1GNDT13W2X21,1,G,N,D,T,1,3,W,2,X,2,1,31,2,0,20,421,15,31,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,310099,0,20421,1999,BZR,***,UT,000000000,*,00000000000,1070,0,,4023,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,1,0,1
1GCHK23161F1,1,G,C,H,K,2,3,1,6,1,F,1,31,3,0,20,481,31,31,6,0,0,99,1,0,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,310099,0,20481,2001,2KH,SIL,CW,000000000,D,00000000000,1530,1670,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,1,0,1
3GNFK16R2XG2,3,G,N,F,K,1,6,R,2,X,G,2,31,4,0,20,431,16,31,6,0,0,99,1,0,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,310099,0,20431,1999,K15,***,UT,000000000,*,00000000000,1315,0,,5297,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,1,0,1
1FTRF18W22KB,1,F,T,R,F,1,8,W,2,2,K,B,31,5,0,12,481,31,31,6,0,0,99,1,0,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,310099,0,12481,2002,F15,COF,PK,000000000,G,00000000000,1202,1388,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,1,0,1
1GCGK13U72F1,1,G,C,G,K,1,3,U,7,2,F,1,31,6,0,20,481,31,31,6,0,0,99,1,0,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,310099,0,20481,2002,1KH,SIL,CW,000000000,G,00000000000,1530,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,1,0,1
3GNFK16Z73G2,3,G,N,F,K,1,6,Z,7,3,G,2,31,7,0,20,431,16,31,6,0,0,99,1,0,0,0,0,0,0,0,0,99,99,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,310099,0,20431,2003,K15,***,UT,000000000,*,00000000000,1300,0,,5123,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,1,0,1
WBAAV33491EE,W,B,A,A,V,3,3,4,9,1,E,E,32,2,0,34,34,4,32,6,0,0,99,1,0,0,0,0,0,0,0,0,7,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,320001,0,34034,2001,325,***,4D,000000000,*,00000000000,1073,0,,3241,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,14,1,0,1
5TEUU42N76Z2,5,T,E,U,U,4,2,N,7,6,Z,2,32,3,0,49,472,30,6,6,0,0,99,1,0,0,0,0,0,0,0,0,7,7,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,320058,0,49472,2006,ACC,TAC,PC,000000000,G,00000000000,1219,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,8,0,2,2
LWECAEADX7A4,L,W,E,C,A,E,A,D,X,7,A,4,32,2,0,98,988,58,32,6,0,0,99,1,0,0,0,0,21,21,3,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,5,3,2,32,320061,0,98988,2007,999,999,99,000003996,9,32000003996,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,14,1,0,1
1FTSW21P56EC,1,F,T,S,W,2,1,P,5,6,E,C,32,2,0,12,481,31,32,6,0,0,99,1,0,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,320073,0,12481,2006,F2S,SRW,CW,000000000,D,00000000000,1560,1720,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,43,0,0,1
1FTNF21F0XEE,1,F,T,N,F,2,1,F,0,X,E,E,32,3,0,12,481,31,32,6,0,0,99,1,0,0,0,0,0,0,0,0,9,9,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,320073,0,12481,1999,F2S,SRW,PK,000000000,D,00000000000,1370,0,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,43,0,0,1
1GDE4C1265F5,1,G,D,E,4,C,1,2,6,5,F,5,32,2,0,23,881,61,32,6,0,0,99,1,0,0,0,0,1,3,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,2,32,320181,0,23881,2005,C4C,C45,CB,888888888,D,32888888888,1280,1880,,,5,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,1,0,1
4V4WDBCHXTN7,4,V,4,W,D,B,C,H,X,T,N,7,32,2,0,51,881,66,47,6,0,0,99,1,0,0,0,1,6,1,0,0,7,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,3,57,320197,0,51881,1996,WIA,ARO,DS,001418242,D,57001418242,0,0,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,12,4,0,1
1FDKF37G4TEB,1,F,D,K,F,3,7,G,4,T,E,B,32,2,0,12,881,61,4,6,0,0,99,1,0,0,0,0,1,1,0,0,7,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,2,88,320248,0,12881,1996,F35,COF,CB,888888888,G,88888888888,1370,1608,,,3,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,14,1,0,1
JN1HZ14S7JX2,J,N,1,H,Z,1,4,S,7,J,X,2,32,5,0,35,34,2,32,6,0,0,99,1,0,0,0,0,0,0,0,0,5,5,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,320256,0,35034,1988,30X,***,2H,000000000,*,00000000000,913,0,,3118,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,10,12,1,1,5
JT2BG22K5V00,J,T,2,B,G,2,2,K,5,V,0,0,32,3,0,49,40,4,32,6,0,0,99,1,0,0,0,0,0,0,0,0,9,9,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,320274,0,49040,1997,XLL,***,4D,000000000,*,00000000000,1051,0,,3086,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,11,12,5,0,2
1GCEK19K9SE2,1,G,C,E,K,1,9,K,9,S,E,2,32,2,0,20,481,31,32,6,0,0,99,1,0,0,0,0,0,0,0,0,9,9,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,320302,0,20481,1995,GK1,GM4,PC,000000000,G,00000000000,1415,1555,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,12,14,8,0,1
JF1GF4854WH8,J,F,1,G,F,4,8,5,4,W,H,8,33,4,0,48,38,2,33,6,0,0,99,1,0,0,0,0,0,0,0,0,5,5,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,330062,0,48038,1998,IO4,***,SW,000000000,*,00000000000,992,0,,2835,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,12,1,0,3
1GDJC34K3ME5,1,G,D,J,C,3,4,K,3,M,E,5,33,2,0,23,481,31,50,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,330077,0,23481,1991,SC3,SIE,CB,000000000,G,00000000000,1315,1595,,,3,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,1,0,1
1FTNX21L54EC,1,F,T,N,X,2,1,L,5,4,E,C,33,3,0,12,481,31,50,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,0,330077,0,12481,2004,F2S,SRW,4C,000000000,G,00000000000,1418,1580,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,8,14,1,0,1
YV1TS94D0111,Y,V,1,T,S,9,4,D,0,1,1,1,34,2,0,51,45,4,34,6,0,0,99,1,0,0,0,0,0,0,0,0,13,13,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,340013,0,51045,2001,S80,***,4D,000000000,*,00000000000,1099,0,,3616,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,33,0,0,1
JN8AR05S1XW2,J,N,8,A,R,0,5,S,1,X,W,2,34,3,0,35,401,14,34,6,0,0,99,1,0,0,0,0,0,0,0,0,10,10,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,340013,0,35401,1999,PFI,***,UT,000000000,*,00000000000,1063,0,,3566,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,1,33,0,0,1
1FTNX20L2XEB,1,F,T,N,X,2,0,L,2,X,E,B,34,3,0,12,481,31,42,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,0,340056,0,12481,1999,F2S,SRW,4C,000000000,G,00000000000,1418,1580,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,5,0,2
1GKDT13W2P25,1,G,K,D,T,1,3,W,2,P,2,5,34,3,0,23,401,14,34,6,0,0,99,1,0,0,0,0,0,0,0,0,12,12,0,6,2,9,1,0,0,99,8,2,0,99,99,99,99,99,99,17,0,0,2,0,340081,0,23401,1993,SJI,S15,4W,000000000,G,00000000000,1070,0,,,1,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,5,0,2
4M2DV11W2PDJ,4,M,2,D,V,1,1,W,2,P,D,J,34,4,0,14,443,20,34,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,340081,0,14443,1993,VLR,***,SV,000000000,*,00000000000,1120,0,,4047,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,2,12,5,0,2
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,34,2,0,58,37,4,34,6,0,0,99,1,0,0,0,0,0,0,0,0,9,9,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,340120,0,58037,2004,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,12,5,1,2
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,34,3,0,7,482,31,34,6,0,0,99,1,0,0,0,0,0,0,0,0,9,9,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,340120,0,7482,1997,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,3,12,5,1,2
1FALP57U4RA2,1,F,A,L,P,5,7,U,4,R,A,2,34,1,0,12,17,6,34,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,340183,0,12017,1994,TAG,***,SW,000000000,*,00000000000,1060,0,,3253,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,5,12,1,0,4
1FUJBBCG85LU,1,F,U,J,B,B,C,G,8,5,L,U,34,1,1,82,881,66,18,6,0,0,99,1,0,0,0,1,6,1,0,0,6,6,0,9,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,3,2,57,340241,0,82881,2005,ST2,CON,DS,264184,D,57264184,0,0,,,8,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,14,1,0,1
2FAHP71V28X1,2,F,A,H,P,7,1,V,2,8,X,1,34,1,1,12,16,4,34,6,0,0,99,1,0,0,0,0,0,0,0,0,3,3,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,340261,0,12016,2008,CVP,***,4D,000000000,*,00000000000,1146,0,,0,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,12,1,0,2
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,34,2,0,82,881,66,42,6,0,0,99,1,0,0,0,1,6,1,0,0,6,6,0,0,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,3,2,57,340306,0,82881,2000,999,999,99,1044517,9,571044517,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,6,14,1,0,1
4MZHL04D383B,4,M,Z,H,L,0,4,D,3,8,3,B,34,1,0,98,709,80,34,6,0,0,99,1,0,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,340307,0,98709,2008,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,14,2,0,2
1FMRU18W5WLA,1,F,M,R,U,1,8,W,5,W,L,A,34,4,3,12,422,15,34,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,6,1,9,0,0,0,99,8,12,1,99,99,99,99,99,99,17,0,0,2,0,340311,0,12422,1998,EPT,***,UT,000000000,*,00000000000,1190,0,,5177,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,12,7,0,3
1FTPX14584NA,1,F,T,P,X,1,4,5,8,4,N,A,34,2,0,12,481,31,34,6,0,0,99,1,0,0,0,0,0,0,0,0,3,3,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,340315,0,12481,2004,F15,COF,4C,000000000,G,00000000000,1260,1450,,,2,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,8,0,0,2
1G3CW53L4N43,1,G,3,C,W,5,3,L,4,N,4,3,34,4,0,21,3,4,34,6,0,0,99,1,0,0,0,0,0,0,0,0,11,11,0,9,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,340315,0,21003,1992,9RE,***,4D,000000000,*,00000000000,1108,0,,3491,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,8,0,0,2
4A3AX35G2VE0,4,A,3,A,X,3,5,G,2,V,E,0,34,5,0,52,37,1,34,6,0,0,99,1,0,0,0,0,0,0,0,0,6,6,0,9,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,0,340315,0,52037,1997,SGS,***,CV,000000000,*,00000000000,988,0,,2888,,4,0,99,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,0,0,0,0,999,999,9999,9999,99999,7,8,0,0,2
