STATE,ST_CASE,VEH_NO,MVIOLATN
36,360974,1,0
36,360974,2,0
36,360975,1,0
36,360975,2,0
36,360976,1,7
36,360977,1,0
36,360977,2,0
36,360978,1,3
36,360978,1,11
36,360978,2,0
36,360979,1,0
36,360980,1,0
36,360980,2,0
36,360980,3,0
36,360981,1,0
36,360982,1,2
36,360982,1,7
36,360983,1,58
36,360983,1,61
36,360983,2,0
36,360983,3,0
36,360984,1,0
36,360985,1,0
36,360986,1,0
36,360986,2,0
36,360987,1,74
36,360988,1,0
36,360989,1,0
36,360990,1,0
36,360991,1,0
36,360991,2,0
36,360992,1,0
36,360993,1,0
36,360993,2,0
36,360994,1,0
36,360995,1,7
36,360996,1,0
36,360996,2,0
36,360997,1,82
36,360998,1,0
36,360999,1,0
36,361000,1,0
36,361001,1,0
36,361001,2,0
36,361002,1,0
36,361003,1,0
36,361004,1,0
36,361004,2,0
36,361005,1,0
36,361006,1,0
36,361006,2,0
36,361007,1,0
36,361008,1,0
36,361008,2,0
36,361009,1,0
36,361010,1,0
36,361011,1,0
36,361011,2,0
36,361012,1,0
36,361013,1,9
36,361013,2,0
36,361014,1,0
36,361015,1,0
36,361016,1,0
36,361017,1,0
36,361018,1,71
36,361019,1,0
36,361020,1,0
36,361020,2,95
36,361022,1,0
36,361022,2,95
36,361023,1,0
36,361024,1,0
36,361024,2,0
36,361024,3,0
36,361025,1,11
36,361025,2,0
36,361026,1,0
36,361027,1,0
36,361028,1,0
36,361029,1,0
36,361029,2,0
36,361030,1,0
36,361030,2,0
36,361031,1,12
36,361032,1,11
36,361033,1,0
36,361034,1,0
36,361035,1,19
36,361035,1,23
36,361035,1,2
36,361037,1,0
36,361038,1,0
36,361039,1,0
36,361040,1,0
36,361041,1,0
36,361042,1,0
36,361042,2,0
36,361043,1,0
36,361043,2,0
36,361043,3,0
36,361044,1,0
36,361044,2,11
36,361045,1,0
36,361045,2,0
36,361046,1,0
36,361046,2,0
36,361047,1,0
36,361047,2,95
36,361048,1,61
36,361048,2,0
36,361048,3,0
36,361049,1,0
36,361049,2,0
36,361050,1,95
36,361050,2,0
36,361051,1,0
36,361052,1,0
36,361053,1,0
36,361053,2,79
36,361054,1,0
36,361054,2,58
36,361054,2,61
36,361054,3,0
36,361055,1,0
36,361056,1,0
36,361057,1,0
36,361058,1,95
36,361058,2,0
36,361059,1,12
36,361059,1,79
36,361060,1,0
36,361061,1,22
36,361061,1,11
36,361062,1,0
36,361063,1,0
36,361064,1,11
36,361065,1,0
36,361066,1,0
36,361066,2,0
36,361067,1,0
36,361068,1,0
36,361069,1,0
36,361070,1,0
36,361071,1,0
36,361072,1,98
36,361073,1,0
36,361074,1,0
36,361074,2,0
36,361075,1,76
36,361075,2,95
36,361075,3,95
36,361075,4,95
36,361076,1,23
36,361077,1,0
36,361078,1,0
36,361078,2,95
36,361079,1,0
36,361079,2,0
36,361080,1,89
36,361081,1,0
36,361082,1,0
36,361083,1,0
36,361083,2,0
36,361084,1,0
36,361084,2,74
36,361084,2,76
36,361085,1,0
36,361086,1,0
36,361087,1,0
36,361088,1,0
36,361090,1,0
36,361091,1,0
36,361092,1,0
36,361092,2,95
36,361093,1,0
36,361093,2,0
36,361093,3,0
36,361093,4,0
36,361094,1,0
36,361095,1,7
36,361096,1,0
36,361097,1,0
36,361098,1,0
36,361098,2,0
36,361099,1,0
36,361100,1,0
36,361101,1,0
36,361102,1,0
36,361103,1,0
36,361104,1,0
36,361105,1,0
36,361105,2,0
36,361106,1,0
36,361107,1,0
36,361107,2,0
36,361108,1,0
36,361109,1,0
36,361110,1,0
36,361111,1,0
36,361112,1,0
36,361113,1,0
36,361113,2,0
36,361114,1,0
36,361114,2,0
36,361115,1,0
36,361115,2,95
36,361116,1,0
36,361116,2,95
36,361117,1,59
36,361117,1,23
36,361117,2,0
36,361118,1,0
36,361119,1,0
36,361120,1,0
36,361121,1,0
36,361122,1,0
36,361123,1,0
36,361124,1,0
36,361125,1,0
36,361125,2,0
36,361125,3,0
36,361126,1,0
36,361127,1,0
36,361128,1,0
36,361129,1,0
36,361130,1,0
36,361131,1,0
36,361132,1,0
36,361133,1,0
36,361134,1,0
36,361135,1,11
36,361136,1,0
36,361137,1,0
36,361138,1,0
36,361138,2,0
36,361139,1,0
36,361139,2,0
36,361140,1,0
36,361141,1,0
36,361141,2,0
36,361142,1,0
36,361143,1,0
36,361143,2,12
36,361143,3,95
36,361143,4,95
36,361144,1,0
36,361145,1,0
36,361146,1,0
36,361146,2,0
37,370001,1,0
37,370001,2,0
37,370002,1,0
37,370003,1,0
37,370004,1,8
37,370004,1,1
37,370004,2,0
37,370005,1,0
37,370006,1,0
37,370006,2,0
37,370006,3,0
37,370007,1,0
37,370007,2,0
37,370008,1,0
37,370008,2,12
37,370008,2,72
37,370009,1,0
37,370009,2,0
37,370010,1,0
37,370011,1,76
37,370011,1,83
37,370011,1,89
37,370011,1,2
37,370011,1,72
37,370011,1,74
37,370011,1,1
37,370012,1,0
37,370012,2,0
37,370013,1,0
37,370013,2,0
37,370014,1,0
37,370015,1,0
37,370015,2,0
37,370016,1,0
37,370017,1,0
37,370017,2,29
37,370018,1,0
37,370018,2,0
37,370019,1,0
37,370019,2,0
37,370020,1,95
37,370020,2,0
37,370021,1,0
37,370021,2,0
37,370022,1,0
37,370022,2,0
37,370023,1,0
37,370024,1,0
37,370025,1,0
37,370026,1,1
37,370026,2,0
37,370027,1,0
37,370028,1,0
37,370028,2,0
37,370029,1,0
37,370030,1,0
37,370031,1,0
37,370032,1,0
37,370033,1,0
37,370033,2,0
37,370034,1,46
37,370034,1,1
37,370034,2,0
37,370035,1,1
37,370036,1,0
37,370037,1,0
37,370038,1,46
37,370038,2,0
37,370038,3,0
37,370039,1,0
37,370039,2,0
37,370040,1,0
37,370041,1,0
37,370042,1,0
37,370043,1,1
37,370043,2,0
37,370044,1,0
37,370044,2,0
37,370045,1,0
37,370045,2,0
37,370046,1,0
37,370047,1,0
37,370047,2,1
37,370048,1,0
37,370049,1,0
37,370049,2,0
37,370050,1,0
37,370050,2,72
37,370051,1,0
37,370052,1,0
37,370053,1,12
37,370053,2,0
37,370054,1,0
37,370054,2,0
37,370055,1,0
37,370055,2,0
37,370056,1,0
37,370056,2,0
37,370057,1,0
37,370058,1,0
37,370059,1,0
37,370059,2,1
37,370060,1,0
37,370061,1,95
37,370061,2,0
37,370062,1,0
37,370063,1,0
37,370063,2,0
37,370063,3,95
37,370063,4,95
37,370063,5,95
37,370063,6,95
37,370063,7,95
37,370064,1,0
37,370064,2,12
37,370064,2,1
37,370064,2,2
37,370065,1,0
37,370065,2,0
37,370066,1,1
37,370067,1,0
37,370068,1,0
37,370069,1,0
37,370070,1,12
37,370071,1,0
37,370072,1,0
37,370073,1,0
37,370073,2,0
37,370074,1,0
37,370075,1,0
37,370075,2,0
37,370076,1,0
37,370077,1,0
37,370077,2,0
37,370077,3,95
37,370078,1,0
37,370079,1,0
37,370080,1,0
37,370081,1,0
37,370082,1,0
37,370083,1,0
37,370083,2,0
37,370083,3,0
37,370084,1,95
37,370084,2,0
37,370085,1,12
37,370086,1,0
37,370087,1,0
37,370087,2,0
37,370088,1,0
37,370089,1,12
37,370090,1,0
37,370091,1,0
37,370092,1,0
37,370092,2,0
37,370093,1,2
37,370093,1,1
37,370093,2,0
37,370094,1,72
37,370094,1,1
37,370094,1,52
37,370094,2,0
37,370095,1,0
37,370096,1,0
37,370097,1,0
37,370098,1,0
37,370099,1,72
37,370099,1,7
37,370100,1,12
37,370101,1,0
37,370101,2,0
37,370102,1,0
37,370103,1,0
37,370104,1,0
37,370105,1,0
37,370105,2,0
37,370106,1,0
37,370107,1,12
37,370107,1,52
37,370107,2,0
37,370108,1,0
37,370109,1,0
37,370110,1,71
37,370110,1,74
37,370110,1,1
37,370110,1,12
37,370110,2,0
37,370110,3,95
37,370111,1,0
37,370112,1,0
37,370113,1,0
37,370113,2,0
37,370114,1,0
37,370115,1,0
37,370115,2,0
37,370116,1,0
37,370116,2,0
37,370117,1,0
37,370118,1,0
37,370119,1,0
37,370119,2,0
37,370120,1,0
37,370120,2,0
37,370121,1,0
37,370121,2,0
37,370122,1,0
37,370122,2,0
37,370123,1,0
37,370124,1,0
37,370125,1,0
37,370126,1,0
37,370127,1,72
37,370127,1,1
37,370127,1,2
37,370127,1,12
37,370127,2,95
37,370127,3,95
37,370128,1,0
37,370129,1,0
37,370130,1,0
37,370131,1,0
37,370132,1,0
37,370133,1,0
37,370133,2,0
37,370134,1,0
37,370134,2,1
37,370134,3,95
37,370135,1,1
37,370136,1,0
37,370137,1,0
37,370138,1,0
37,370138,2,0
37,370139,1,0
37,370140,1,0
37,370140,2,0
37,370141,1,1
37,370141,1,46
37,370141,2,0
37,370142,1,0
37,370142,2,0
37,370143,1,0
37,370144,1,0
37,370145,1,0
37,370146,1,0
37,370146,2,0
37,370146,3,0
37,370146,4,0
37,370146,5,0
37,370146,6,0
37,370146,7,0
37,370147,1,0
37,370147,2,0
37,370148,1,0
37,370149,1,0
37,370150,1,95
37,370150,2,0
37,370151,1,0
37,370151,2,0
37,370152,1,95
37,370152,2,95
37,370153,1,0
37,370153,2,0
37,370154,1,0
37,370155,1,1
37,370156,1,0
37,370157,1,0
37,370157,2,0
37,370158,1,0
37,370159,1,0
37,370160,1,0
37,370161,1,0
37,370161,2,0
37,370162,1,0
37,370163,1,0
37,370163,2,0
37,370164,1,0
37,370165,1,0
37,370166,1,0
37,370167,1,0
37,370168,1,0
37,370169,1,0
37,370169,2,95
37,370169,3,95
37,370170,1,0
37,370171,1,0
37,370172,1,0
37,370172,2,0
37,370173,1,31
37,370173,1,1
37,370173,1,2
37,370173,2,0
37,370174,1,0
37,370175,1,0
37,370176,1,0
37,370176,2,0
37,370177,1,0
37,370178,1,0
37,370178,2,0
37,370178,3,0
37,370179,1,0
37,370180,1,52
37,370180,1,1
37,370180,1,22
37,370180,2,95
37,370181,1,0
37,370182,1,12
37,370182,1,3
37,370183,1,0
37,370184,1,0
37,370184,2,0
37,370184,3,0
37,370185,1,0
37,370186,1,0
37,370187,1,0
37,370187,2,0
37,370188,1,0
37,370189,1,0
37,370190,1,0
37,370190,2,0
37,370191,1,0
37,370191,2,95
37,370192,1,0
37,370193,1,0
37,370194,1,0
37,370195,1,69
37,370195,1,1
37,370195,1,52
37,370195,2,0
37,370196,1,0
37,370197,1,0
37,370198,1,0
37,370199,1,0
37,370200,1,1
37,370200,1,11
37,370200,2,0
37,370201,1,0
37,370202,1,61
37,370202,1,1
37,370202,2,0
37,370203,1,0
37,370204,1,0
37,370205,1,0
37,370206,1,0
37,370206,2,0
37,370207,1,0
37,370208,1,0
37,370208,2,0
37,370208,3,0
37,370209,1,0
37,370209,2,0
37,370209,3,0
37,370210,1,0
37,370211,1,1
37,370211,1,46
37,370211,2,0
37,370211,3,0
37,370212,1,0
37,370213,1,0
37,370214,1,12
37,370214,1,2
37,370215,1,0
37,370215,2,0
37,370216,1,0
37,370216,2,0
37,370217,1,0
37,370217,2,0
37,370218,1,0
37,370219,1,0
37,370220,1,0
37,370221,1,0
37,370221,2,0
37,370222,1,0
37,370223,1,12
37,370224,1,0
37,370224,2,0
37,370225,1,0
37,370226,1,0
37,370227,1,0
37,370228,1,0
37,370229,1,0
37,370230,1,0
37,370230,2,0
37,370231,1,0
37,370232,1,0
37,370233,1,0
37,370234,1,0
37,370235,1,0
37,370236,1,0
37,370236,2,0
37,370237,1,0
37,370238,1,0
37,370238,2,0
37,370239,1,0
37,370240,1,0
37,370241,1,0
37,370241,2,0
37,370242,1,0
37,370243,1,0
37,370244,1,72
37,370245,1,0
37,370245,2,0
37,370245,3,0
37,370246,1,1
37,370246,1,2
37,370246,2,0
37,370247,1,0
37,370248,1,0
37,370249,1,0
37,370249,2,0
37,370250,1,0
37,370250,2,0
37,370251,1,1
37,370251,1,46
37,370251,2,0
37,370252,1,0
37,370253,1,0
37,370254,1,0
37,370255,1,0
37,370255,2,0
37,370256,1,0
37,370256,2,0
37,370257,1,0
37,370258,1,0
37,370259,1,0
37,370260,1,0
37,370261,1,0
37,370261,2,0
37,370262,1,0
37,370263,1,0
37,370264,1,0
37,370264,2,0
37,370265,1,52
37,370265,1,1
37,370265,2,0
37,370267,1,12
37,370267,1,52
37,370267,2,0
37,370268,1,0
37,370269,1,0
37,370270,1,0
37,370270,2,0
37,370271,1,0
37,370272,1,19
37,370272,1,22
37,370272,1,31
37,370272,1,2
37,370272,2,0
37,370273,1,0
37,370273,2,0
37,370274,1,0
37,370275,1,1
37,370275,2,0
37,370276,1,0
37,370277,1,0
37,370278,1,12
37,370279,1,0
37,370280,1,0
37,370280,2,0
37,370281,1,0
37,370281,2,0
37,370281,3,0
37,370282,1,0
37,370282,2,0
37,370283,1,0
37,370283,2,0
37,370284,1,29
37,370284,1,1
37,370284,2,0
37,370285,1,0
37,370285,2,0
37,370286,1,0
37,370287,1,1
37,370288,1,0
37,370289,1,0
37,370290,1,0
37,370290,2,0
37,370291,1,29
37,370291,2,0
37,370291,3,0
37,370292,1,0
37,370292,2,0
37,370293,1,0
37,370294,1,0
37,370295,1,0
37,370296,1,0
37,370297,1,0
37,370298,1,0
37,370298,2,0
37,370299,1,0
37,370300,1,0
37,370301,1,0
37,370302,1,12
37,370303,1,0
37,370303,2,0
37,370304,1,0
37,370304,2,0
37,370305,1,0
37,370306,1,0
37,370307,1,0
37,370308,1,0
37,370309,1,12
37,370309,2,0
37,370309,3,0
37,370310,1,0
37,370311,1,0
37,370312,1,0
37,370313,1,0
37,370314,1,0
37,370315,1,0
37,370316,1,0
37,370316,2,0
37,370317,1,0
37,370317,2,0
37,370318,1,0
37,370318,2,0
37,370319,1,1
37,370319,1,8
37,370319,2,95
37,370320,1,0
37,370320,2,71
37,370321,1,0
37,370321,2,0
37,370322,1,0
37,370322,2,12
37,370323,1,0
37,370324,1,0
37,370324,2,0
37,370325,1,72
37,370325,1,71
37,370326,1,0
37,370327,1,0
37,370327,2,0
37,370328,1,0
37,370328,2,0
37,370328,3,0
37,370329,1,0
37,370330,1,0
37,370331,1,0
37,370332,1,0
37,370333,1,0
37,370334,1,0
37,370335,1,0
37,370336,1,0
37,370337,1,52
37,370337,1,1
37,370338,1,1
37,370338,2,0
37,370339,1,0
37,370340,1,0
37,370341,1,0
37,370341,2,0
37,370342,1,0
37,370342,2,0
37,370343,1,0
37,370343,2,0
37,370344,1,1
37,370345,1,0
37,370346,1,0
37,370346,2,0
37,370347,1,0
37,370348,1,0
37,370349,1,42
37,370349,1,1
37,370349,2,0
37,370349,3,0
37,370349,4,0
37,370350,1,2
37,370350,1,8
37,370350,1,1
37,370351,1,0
37,370351,2,0
37,370352,1,0
37,370352,2,0
37,370353,1,0
37,370354,1,0
37,370354,2,0
37,370355,1,0
37,370356,1,1
37,370356,1,3
37,370356,2,0
37,370356,3,0
37,370357,1,12
37,370358,1,0
37,370358,2,12
37,370360,1,0
37,370361,1,0
37,370361,2,0
37,370362,1,0
37,370362,2,95
37,370362,3,0
37,370363,1,46
37,370363,2,0
37,370364,1,0
37,370365,1,0
37,370365,2,0
37,370366,1,0
37,370367,1,0
37,370367,2,0
37,370368,1,0
37,370369,1,0
37,370369,2,0
37,370370,1,0
37,370371,1,0
37,370371,2,0
37,370372,1,0
37,370372,2,0
37,370373,1,0
37,370373,2,0
37,370373,3,0
37,370374,1,0
37,370374,2,0
37,370375,1,12
37,370375,1,86
37,370376,1,0
37,370377,1,0
37,370377,2,0
37,370378,1,0
37,370378,2,0
37,370379,1,0
37,370380,1,0
37,370380,2,0
37,370381,1,12
37,370381,1,72
37,370381,2,0
37,370382,1,0
37,370382,2,0
37,370383,1,12
37,370383,2,0
37,370384,1,0
37,370384,2,0
37,370384,3,0
37,370385,1,0
37,370386,1,0
37,370388,1,0
37,370389,1,1
37,370390,1,1
37,370390,2,0
37,370391,1,0
37,370391,2,0
37,370392,1,0
37,370393,1,0
37,370393,2,0
37,370394,1,0
37,370394,2,0
37,370395,1,0
37,370395,2,0
37,370396,1,0
37,370397,1,0
37,370398,1,0
37,370399,1,0
37,370400,1,0
37,370401,1,0
37,370402,1,0
37,370403,1,0
37,370403,2,0
37,370404,1,0
37,370405,1,0
37,370406,1,12
37,370407,1,0
37,370408,1,0
37,370409,1,0
37,370409,2,95
37,370410,1,95
37,370411,1,0
37,370412,1,0
37,370412,2,0
37,370413,1,0
37,370413,2,0
37,370414,1,0
37,370415,1,0
37,370416,1,0
37,370416,2,0
37,370417,1,0
37,370417,2,0
37,370418,1,2
37,370418,2,0
37,370419,1,46
37,370419,1,1
37,370419,2,0
37,370420,1,0
37,370421,1,0
37,370421,2,0
37,370422,1,0
37,370422,2,0
37,370423,1,0
37,370424,1,1
37,370424,2,0
37,370425,1,0
37,370426,1,0
37,370427,1,1
37,370427,2,95
37,370428,1,0
37,370428,2,52
37,370428,2,1
37,370429,1,0
37,370429,2,0
37,370430,1,0
37,370431,1,0
37,370431,2,95
37,370431,3,95
37,370431,4,95
37,370432,1,0
37,370432,2,0
37,370433,1,0
37,370433,2,0
37,370434,1,22
37,370434,1,2
37,370435,1,0
37,370436,1,0
37,370437,1,0
37,370438,1,0
37,370438,2,0
37,370439,1,0
37,370439,2,0
37,370440,1,0
37,370441,1,1
37,370442,1,0
37,370442,2,0
37,370443,1,1
37,370443,2,0
37,370443,3,0
37,370443,4,0
37,370443,5,0
37,370443,6,0
37,370444,1,0
37,370444,2,0
37,370445,1,0
37,370445,2,0
37,370446,1,0
37,370447,1,0
37,370447,2,0
37,370448,1,1
37,370448,1,3
37,370448,2,95
37,370448,3,95
37,370448,4,95
37,370449,1,0
37,370449,2,0
37,370450,1,0
37,370451,1,0
37,370451,2,0
37,370451,3,0
37,370451,4,0
37,370451,5,12
37,370451,5,23
37,370452,1,0
37,370452,2,0
37,370452,3,0
37,370453,1,0
37,370453,2,0
37,370454,1,0
37,370455,1,0
37,370456,1,0
37,370457,1,0
37,370458,1,0
37,370459,1,0
37,370460,1,0
37,370460,2,0
37,370461,1,95
37,370462,1,0
37,370463,1,0
37,370464,1,1
37,370464,1,3
37,370465,1,0
37,370466,1,0
37,370466,2,0
37,370467,1,0
37,370468,1,0
37,370469,1,0
37,370470,1,0
37,370471,1,0
37,370471,2,0
37,370472,1,0
37,370473,1,0
37,370473,2,0
37,370474,1,0
37,370474,2,0
37,370475,1,1
37,370475,1,3
37,370476,1,0
37,370477,1,0
37,370477,2,0
37,370478,1,0
37,370479,1,0
37,370480,1,0
37,370480,2,0
37,370481,1,0
37,370482,1,1
37,370482,1,3
37,370482,2,0
37,370483,1,0
37,370483,2,0
37,370484,1,0
37,370485,1,0
37,370485,2,0
37,370487,1,0
37,370488,1,11
37,370488,1,52
37,370489,1,0
37,370489,2,0
37,370490,1,0
37,370491,1,69
37,370491,2,0
37,370492,1,0
37,370492,2,0
37,370493,1,0
37,370494,1,0
37,370495,1,0
37,370495,2,0
37,370495,3,0
37,370495,4,0
37,370496,1,0
37,370496,2,0
37,370497,1,0
37,370498,1,0
37,370499,1,0
37,370500,1,0
37,370501,1,0
37,370502,1,0
37,370503,1,0
37,370504,1,0
37,370505,1,0
37,370505,2,0
37,370506,1,0
37,370506,2,0
37,370506,3,0
37,370507,1,0
37,370507,2,0
37,370508,1,0
37,370508,2,0
37,370509,1,0
37,370510,1,0
37,370510,2,0
37,370511,1,0
37,370512,1,1
37,370512,1,2
37,370512,2,0
37,370513,1,0
37,370514,1,0
37,370515,1,1
37,370515,1,52
37,370515,2,0
37,370516,1,0
37,370517,1,0
37,370518,1,2
37,370518,1,1
37,370518,2,0
37,370519,1,0
37,370519,2,46
37,370520,1,0
37,370520,2,0
37,370521,1,2
37,370521,1,37
37,370521,1,72
37,370521,1,1
37,370521,2,0
37,370522,1,0
37,370523,1,0
37,370524,1,0
37,370524,2,0
37,370525,1,0
37,370526,1,0
37,370526,2,0
37,370527,1,1
37,370527,2,0
37,370528,1,0
37,370529,1,0
37,370529,2,0
37,370530,1,0
37,370531,1,0
37,370531,2,0
37,370531,3,1
37,370532,1,0
37,370533,1,0
37,370533,2,0
37,370534,1,46
37,370534,1,1
37,370534,2,0
37,370535,1,0
37,370536,1,0
37,370536,2,0
37,370537,1,0
37,370538,1,0
37,370539,1,95
37,370540,1,0
37,370541,1,0
37,370542,1,0
37,370542,2,0
37,370543,1,0
37,370544,1,0
37,370545,1,0
37,370546,1,0
37,370547,1,1
37,370548,1,0
37,370549,1,0
37,370549,2,0
37,370549,3,61
37,370549,3,1
37,370549,3,58
37,370549,4,0
37,370550,1,0
37,370551,1,0
37,370552,1,0
37,370553,1,0
37,370554,1,0
37,370555,1,0
37,370555,2,0
37,370556,1,0
37,370557,1,0
37,370558,1,0
37,370559,1,0
37,370560,1,0
37,370561,1,0
37,370561,2,0
37,370562,1,0
37,370563,1,0
37,370563,2,0
37,370563,3,95
37,370563,4,95
37,370563,5,95
37,370564,1,0
37,370565,1,0
37,370565,2,0
37,370566,1,0
37,370566,2,0
37,370567,1,0
37,370568,1,0
37,370569,1,0
37,370570,1,0
37,370571,1,2
37,370571,1,1
37,370571,2,0
37,370572,1,95
37,370572,2,0
37,370572,3,95
37,370572,4,95
37,370573,1,0
37,370574,1,0
37,370574,2,1
37,370574,2,52
37,370575,1,0
37,370576,1,0
37,370577,1,0
37,370578,1,71
37,370579,1,12
37,370579,1,22
37,370579,1,7
37,370579,2,0
37,370580,1,0
37,370580,2,0
37,370581,1,0
37,370581,2,0
37,370582,1,0
37,370583,1,0
37,370584,1,0
37,370585,1,0
37,370586,1,0
37,370587,1,0
37,370587,2,0
37,370588,1,0
37,370589,1,1
37,370589,1,46
37,370589,2,0
37,370590,1,0
37,370591,1,0
37,370592,1,0
37,370593,1,0
37,370593,2,46
37,370593,2,1
37,370593,2,32
37,370594,1,0
37,370595,1,0
37,370595,2,1
37,370595,2,2
37,370595,2,12
37,370596,1,0
37,370597,1,0
37,370597,2,1
37,370598,1,0
37,370599,1,0
37,370600,1,0
37,370601,1,23
37,370602,1,2
37,370602,1,12
37,370602,1,1
37,370603,1,0
37,370604,1,0
37,370604,2,1
37,370604,2,52
37,370605,1,0
37,370606,1,1
37,370606,1,46
37,370606,2,0
37,370606,3,0
37,370606,4,0
37,370607,1,0
37,370608,1,1
37,370608,2,0
37,370609,1,1
37,370609,2,0
37,370610,1,0
37,370610,2,0
37,370611,1,0
37,370612,1,1
37,370613,1,0
37,370614,1,0
37,370615,1,0
37,370616,1,12
37,370617,1,1
37,370617,1,23
37,370618,1,12
37,370619,1,0
37,370620,1,0
37,370620,2,95
37,370621,1,0
37,370622,1,1
37,370622,1,46
37,370622,2,0
37,370623,1,0
37,370624,1,0
37,370625,1,0
37,370626,1,1
37,370626,1,46
37,370626,2,0
37,370627,1,12
37,370627,1,37
37,370627,1,83
37,370627,1,1
37,370628,1,46
37,370628,2,0
37,370629,1,0
37,370629,2,0
37,370630,1,0
37,370631,1,0
37,370632,1,0
37,370633,1,0
37,370633,2,0
37,370633,3,0
37,370634,1,0
37,370635,1,0
37,370635,2,0
37,370635,3,0
37,370636,1,0
37,370637,1,0
37,370638,1,0
37,370639,1,1
37,370639,1,12
37,370639,2,0
37,370639,3,0
37,370640,1,71
37,370640,2,79
37,370641,1,0
37,370641,2,0
37,370642,1,0
37,370643,1,0
37,370644,1,0
37,370644,2,1
37,370644,2,2
37,370645,1,0
37,370646,1,0
37,370647,1,0
37,370648,1,0
37,370649,1,0
37,370650,1,0
37,370650,2,1
37,370650,2,12
37,370650,3,0
37,370651,1,0
37,370651,2,0
37,370651,3,0
37,370652,1,0
37,370652,2,0
37,370653,1,1
37,370653,2,0
37,370654,1,0
37,370654,2,0
37,370655,1,37
37,370655,1,12
37,370656,1,0
37,370656,2,0
37,370657,1,0
37,370657,2,0
37,370658,1,0
37,370658,2,0
37,370659,1,0
37,370659,2,0
37,370660,1,0
37,370660,2,95
37,370661,1,0
37,370661,2,0
37,370662,1,0
37,370663,1,0
37,370664,1,0
37,370665,1,1
37,370665,1,46
37,370665,2,0
37,370666,1,0
37,370666,2,0
37,370667,1,0
37,370668,1,0
37,370668,2,0
37,370668,3,0
37,370669,1,0
37,370669,2,0
37,370670,1,0
37,370671,1,0
37,370672,1,1
37,370672,2,0
37,370673,1,0
37,370674,1,0
37,370675,1,0
37,370675,2,0
37,370676,1,0
37,370677,1,0
37,370678,1,0
37,370679,1,0
37,370680,1,0
37,370680,2,0
37,370681,1,0
37,370682,1,0
37,370682,2,0
37,370683,1,0
37,370684,1,2
37,370685,1,0
37,370686,1,0
37,370687,1,0
37,370688,1,0
37,370689,1,0
37,370690,1,0
37,370691,1,0
37,370692,1,0
37,370693,1,0
37,370693,2,0
37,370694,1,0
37,370695,1,0
37,370695,2,0
37,370696,1,0
37,370697,1,0
37,370697,2,0
37,370697,3,0
37,370698,1,0
37,370698,2,0
37,370699,1,0
37,370700,1,1
37,370700,2,0
37,370701,1,0
37,370701,2,0
37,370702,1,0
37,370703,1,0
37,370704,1,0
37,370704,2,0
37,370705,1,0
37,370705,2,0
37,370706,1,0
37,370706,2,0
37,370707,1,0
37,370707,2,0
37,370708,1,0
37,370708,2,0
37,370709,1,0
37,370709,2,23
37,370710,1,46
37,370710,2,0
37,370711,1,1
37,370711,1,46
37,370711,2,0
37,370712,1,0
37,370713,1,0
37,370714,1,0
37,370715,1,0
37,370715,2,0
37,370716,1,0
37,370717,1,0
37,370718,1,0
37,370718,2,0
37,370718,3,0
37,370719,1,0
37,370719,2,0
37,370720,1,0
37,370721,1,0
37,370722,1,0
37,370723,1,0
37,370724,1,0
37,370725,1,95
37,370725,2,0
37,370726,1,0
37,370727,1,0
37,370728,1,46
37,370728,2,0
37,370729,1,0
37,370730,1,1
37,370730,1,2
37,370731,1,0
37,370731,2,0
37,370732,1,1
37,370732,2,0
37,370733,1,1
37,370733,2,0
37,370734,1,0
37,370734,2,0
37,370735,1,0
37,370735,2,0
37,370736,1,0
37,370737,1,0
37,370739,1,0
37,370739,2,95
37,370740,1,0
37,370741,1,0
37,370742,1,0
37,370743,1,0
37,370744,1,0
37,370744,2,0
37,370744,3,0
37,370745,1,0
37,370745,2,0
37,370746,1,0
37,370747,1,0
37,370748,1,0
37,370749,1,0
37,370750,1,0
37,370750,2,95
37,370751,1,1
37,370752,1,0
37,370753,1,1
37,370753,2,0
37,370754,1,0
37,370754,2,0
37,370754,3,0
37,370754,4,0
37,370754,5,0
37,370755,1,0
37,370755,2,0
37,370756,1,31
37,370756,2,0
37,370757,1,0
37,370757,2,0
37,370758,1,0
37,370758,2,0
37,370759,1,0
37,370760,1,0
37,370761,1,0
37,370761,2,0
37,370762,1,95
37,370762,2,0
37,370763,1,0
37,370764,1,0
37,370765,1,0
37,370765,2,0
37,370765,3,0
37,370766,1,0
37,370767,1,1
37,370767,2,0
37,370768,1,0
37,370768,2,0
37,370769,1,0
37,370770,1,0
37,370770,2,0
37,370771,1,1
37,370771,1,7
37,370771,2,0
37,370771,3,0
37,370772,1,0
37,370773,1,0
37,370774,1,0
37,370775,1,12
37,370775,2,0
37,370776,1,0
37,370777,1,0
37,370777,2,0
37,370778,1,12
37,370779,1,0
37,370779,2,0
37,370780,1,0
37,370780,2,0
37,370781,1,0
37,370782,1,0
37,370782,2,95
37,370783,1,0
37,370784,1,0
37,370785,1,0
37,370786,1,0
37,370787,1,0
37,370788,1,0
37,370789,1,0
37,370789,2,0
37,370790,1,0
37,370790,2,0
37,370790,3,95
37,370790,4,0
37,370791,1,0
37,370791,2,0
37,370791,3,95
37,370791,4,95
37,370792,1,0
37,370793,1,0
37,370794,1,0
37,370795,1,0
37,370796,1,1
37,370796,1,37
37,370796,2,0
37,370797,1,0
37,370798,1,0
